label,file,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
Dha,Screenshot 2026-08-14 212911.png,0.0,0.0,0.0,0.17666785,-0.13321324,-0.051225685,0.25373337,-0.4118801,-0.039688595,0.24815068,-0.70656085,-0.027703784,0.2784432,-0.8753604,-0.015461873,0.109509885,-0.805692,0.09190409,0.058507357,-1.1069533,0.09414358,0.01031141,-1.2784139,0.064150706,-0.030143918,-1.4269978,0.03643468,-1.03174775e-08,-0.83406246,0.09559839,-0.049091447,-1.1621879,0.10037894,-0.077427566,-1.3459014,0.05624114,-0.10116652,-1.4811686,0.018482914,-0.08711522,-0.8072526,0.08295475,-0.13838859,-1.1359339,0.06634253,-0.15362184,-1.308918,0.023928339,-0.16304778,-1.4496455,-0.0062802704,-0.17161041,-0.7498863,0.062965065,-0.20458919,-1.0315471,0.037695915,-0.21882455,-1.1944743,0.0154086985,-0.21561939,-1.3445575,-0.0010213066
Dha,Screenshot 2026-08-14 212912.png,0.0,0.0,0.0,0.16531985,-0.1482511,-0.028619412,0.24612752,-0.40098158,-0.015495506,0.24058379,-0.6815954,-0.005460729,0.26106837,-0.86514515,0.003993086,0.10677354,-0.8190659,0.08662196,0.05787469,-1.1258959,0.08510747,0.013568212,-1.2768655,0.05515256,-0.022542384,-1.4074982,0.028192129,-7.8014644e-08,-0.8445147,0.07806556,-0.05081505,-1.1838278,0.07769977,-0.07782768,-1.3544964,0.036539126,-0.098594174,-1.4797705,0.0011897121,-0.08868532,-0.81459075,0.056682754,-0.14260621,-1.148389,0.040115394,-0.15855661,-1.3176837,0.0035481304,-0.16766126,-1.4559827,-0.023613997,-0.17386504,-0.7495901,0.030354798,-0.2113365,-1.0376196,0.008764498,-0.21878235,-1.1887357,-0.008967035,-0.20817085,-1.329356,-0.022587264
Dha,Screenshot 2026-08-14 212914.png,0.0,0.0,0.0,0.18023331,-0.12841876,-0.04352923,0.2570796,-0.39954564,-0.031178858,0.24599074,-0.6906187,-0.018850764,0.27270734,-0.8744768,-0.006183531,0.11290264,-0.801125,0.09217605,0.06008425,-1.1186768,0.10320406,0.0111154,-1.2824488,0.08308635,-0.034157738,-1.4168096,0.061934967,-3.056205e-08,-0.8238154,0.092085525,-0.05055964,-1.1757224,0.104855165,-0.081927285,-1.3600764,0.068361014,-0.109730184,-1.483335,0.035203062,-0.091394275,-0.7951339,0.07673603,-0.14650507,-1.1405948,0.068176255,-0.16574387,-1.315917,0.029684996,-0.17684668,-1.460076,-0.00026562938,-0.18007483,-0.7413751,0.054776795,-0.22390129,-1.0310241,0.03341592,-0.24229702,-1.1887758,0.011047707,-0.23995891,-1.3348082,-0.006670714
Dha,Screenshot 2026-08-14 212915.png,0.0,0.0,0.0,0.1716841,-0.13223004,-0.04661504,0.25586832,-0.38458845,-0.04280328,0.2619653,-0.67753464,-0.03811642,0.2935619,-0.8690919,-0.03399334,0.11386901,-0.7857842,0.060735542,0.061268017,-1.1207494,0.056087703,0.010974496,-1.3029096,0.030514877,-0.030652616,-1.4525272,0.0072213486,-7.4314585e-08,-0.8045364,0.05990756,-0.057308454,-1.1848235,0.059553828,-0.09092687,-1.3759137,0.0238459,-0.11579955,-1.5122652,-0.0084064165,-0.09482138,-0.7696282,0.045169402,-0.1601035,-1.1356908,0.026651917,-0.18141833,-1.3257792,-0.0060151867,-0.19176507,-1.4740092,-0.030932574,-0.18438074,-0.70602673,0.024110569,-0.23979147,-1.0175074,-0.0023608531,-0.2525577,-1.1888766,-0.022140175,-0.24324794,-1.3400426,-0.037109785
Dha,Screenshot 2026-08-14 212917.png,0.0,0.0,0.0,0.18377338,-0.15518546,-0.022477295,0.2499809,-0.41933692,-0.001359047,0.24749759,-0.69152296,0.013944652,0.27830732,-0.86812097,0.027569415,0.108205505,-0.79653424,0.12653558,0.0543302,-1.1219255,0.15094832,0.015632825,-1.2927169,0.13513722,-0.019113576,-1.4348186,0.114206076,-1.2163846e-08,-0.8155695,0.11701052,-0.050381538,-1.1745261,0.14196862,-0.07571124,-1.355711,0.107784495,-0.099713154,-1.4807067,0.074259415,-0.09255776,-0.78652865,0.09288556,-0.14229232,-1.1367327,0.096861966,-0.15713523,-1.3101,0.06255586,-0.1652577,-1.4583288,0.032452557,-0.18480189,-0.73144025,0.06319163,-0.21904898,-1.0216342,0.05273324,-0.22592361,-1.1769574,0.034366585,-0.21613126,-1.3251804,0.016851949
Dha,Screenshot 2026-08-14 212918.png,0.0,0.0,0.0,0.18908249,-0.14642526,-0.020817364,0.2638609,-0.39958867,0.005654221,0.26475364,-0.6702303,0.026858723,0.2916122,-0.8518928,0.046557885,0.11249303,-0.79230535,0.15129234,0.051920526,-1.1208949,0.18939246,0.0028170496,-1.2947156,0.18036868,-0.04205529,-1.4378672,0.16535506,-6.24904e-08,-0.8048775,0.14669327,-0.062055603,-1.1661019,0.19333127,-0.093287915,-1.3617423,0.16493542,-0.1192262,-1.4938109,0.13407278,-0.09331812,-0.77574724,0.12702304,-0.16042556,-1.1217968,0.14747593,-0.17742723,-1.3025368,0.117592536,-0.18625581,-1.4533677,0.089906074,-0.18502085,-0.7263106,0.1014317,-0.23073904,-1.0170903,0.10420677,-0.24053283,-1.1720227,0.09346795,-0.23352054,-1.3197781,0.08222907
Dha,Screenshot 2026-08-14 212920.png,0.0,0.0,0.0,0.18174024,-0.17133535,-0.062061757,0.25969824,-0.41907582,-0.055407327,0.26064825,-0.69108975,-0.047260124,0.2837444,-0.88273984,-0.039137114,0.10977376,-0.8093848,0.116453625,0.058824845,-1.1138644,0.13594584,0.014812301,-1.2860569,0.11155604,-0.02843627,-1.4367476,0.08625035,-1.7048315e-09,-0.8216294,0.12789485,-0.050731406,-1.161172,0.1534525,-0.080225036,-1.3543891,0.110143214,-0.107193716,-1.4942384,0.069337904,-0.0876867,-0.78877056,0.12038015,-0.14135504,-1.1162335,0.123017356,-0.15890975,-1.2961752,0.07802534,-0.16961412,-1.4488755,0.0410195,-0.17442861,-0.73830205,0.103721686,-0.21050878,-1.0096551,0.09135632,-0.22478795,-1.1691952,0.06834967,-0.2222353,-1.3190053,0.048072312
Dha,Screenshot 2026-08-14 212922.png,0.0,0.0,0.0,0.17639059,-0.16026768,-0.017299155,0.25544167,-0.4153118,0.010225631,0.25314257,-0.6901237,0.031806417,0.27459958,-0.86747015,0.052365404,0.10421392,-0.80538106,0.13996777,0.060524866,-1.1100626,0.16825083,0.024451066,-1.2784864,0.15339926,-0.008731281,-1.4253771,0.1333828,-1.4045336e-08,-0.8297936,0.12960641,-0.04199038,-1.1670893,0.158627,-0.06522797,-1.3501691,0.12519465,-0.08713343,-1.4814632,0.09287426,-0.08793504,-0.80262285,0.10483113,-0.13414109,-1.13495,0.11017709,-0.14622265,-1.305512,0.074770495,-0.15431717,-1.451236,0.045245912,-0.17683174,-0.743609,0.074916594,-0.20872629,-1.0295959,0.0657134,-0.21626529,-1.1782705,0.04916045,-0.2098234,-1.320509,0.034245808
Dha,Screenshot 2026-08-14 212924.png,0.0,0.0,0.0,0.17197011,-0.1741525,-0.05832904,0.25218314,-0.43117905,-0.051223908,0.25196913,-0.71042377,-0.04328202,0.28234717,-0.89464736,-0.034196846,0.10379622,-0.80886936,0.114256814,0.059781283,-1.1088189,0.13435848,0.023641367,-1.2837759,0.113496736,-0.011950322,-1.4350863,0.090299204,-5.989711e-08,-0.8272135,0.122574836,-0.0411465,-1.1606406,0.14934926,-0.06763948,-1.3527395,0.11440595,-0.09419509,-1.4951252,0.080898814,-0.08437222,-0.79797214,0.11207529,-0.12833796,-1.1206933,0.1158831,-0.14271396,-1.294234,0.079192534,-0.15509388,-1.4445614,0.049048435,-0.17124243,-0.74365985,0.09238874,-0.1987739,-1.0127031,0.08106558,-0.20889817,-1.1643823,0.0620907,-0.20693214,-1.3089163,0.0457145
Dha,Screenshot 2026-08-14 212926.png,0.0,0.0,0.0,0.18045558,-0.13461359,-0.047699943,0.27204943,-0.39436156,-0.032272074,0.2749466,-0.67988056,-0.014298232,0.30143124,-0.854953,0.00391009,0.11346628,-0.80783355,0.09671102,0.062104687,-1.1251435,0.11776623,0.016035045,-1.3018639,0.10060507,-0.024633199,-1.4560452,0.080212034,-5.0996384e-08,-0.8241678,0.10311892,-0.054779757,-1.1744013,0.13148244,-0.086304374,-1.3728921,0.098873846,-0.112787485,-1.5156147,0.06617421,-0.092116535,-0.7887482,0.09466643,-0.15027644,-1.1247652,0.1003632,-0.16940448,-1.3035113,0.065618515,-0.18021445,-1.4540839,0.036448058,-0.18092239,-0.7231204,0.07902024,-0.22642241,-1.0077013,0.07095227,-0.24065168,-1.1602468,0.05544684,-0.23555063,-1.3033088,0.041881982
Dha,Screenshot 2026-08-14 212929.png,0.0,0.0,0.0,0.17562868,-0.2084141,-0.037150603,0.24720491,-0.4442365,-0.030025033,0.24153493,-0.70987695,-0.028979003,0.27223593,-0.89355004,-0.028854094,0.104837626,-0.81796587,0.13041472,0.05860966,-1.1127714,0.14687105,0.02642118,-1.2742809,0.11930859,-0.005639076,-1.4220906,0.09053008,-6.529059e-08,-0.83188605,0.12312273,-0.041957106,-1.1646447,0.14279816,-0.0666207,-1.3471086,0.09699852,-0.0891185,-1.4890938,0.05454508,-0.08531744,-0.8018705,0.098805405,-0.13254824,-1.121323,0.101261854,-0.14625305,-1.2943504,0.058298435,-0.15544073,-1.4449849,0.021256665,-0.17012842,-0.7470006,0.06671302,-0.200556,-1.009782,0.05794787,-0.2102046,-1.1609083,0.038119875,-0.2068691,-1.3062562,0.018681852
Dha,Screenshot 2026-08-14 212930.png,0.0,0.0,0.0,0.17026429,-0.1735525,-0.03640595,0.2491825,-0.42241403,-0.02399261,0.24539858,-0.70553404,-0.014977826,0.27832013,-0.8844528,-0.005386184,0.10405317,-0.81556886,0.11869799,0.06268374,-1.1164289,0.13426405,0.02885438,-1.2799089,0.111464866,-0.0031905028,-1.4220977,0.08797012,4.746054e-10,-0.8397729,0.11565713,-0.04071686,-1.1751611,0.13587531,-0.06486325,-1.3547887,0.10004485,-0.087821335,-1.4865063,0.067571945,-0.08494788,-0.8106125,0.09681293,-0.12886868,-1.1376356,0.098631576,-0.14250113,-1.3027133,0.065710284,-0.1512998,-1.4443175,0.038841154,-0.1706313,-0.74689835,0.07085866,-0.19979559,-1.0174812,0.06210913,-0.20819171,-1.1618348,0.048554856,-0.2038656,-1.2991697,0.03689005
Dha,Screenshot 2026-08-15 0010 (1).png,0.0,0.0,0.0,-0.14661461,-0.14938346,-0.063127495,-0.23125476,-0.43627393,-0.09530222,-0.26489225,-0.69278723,-0.12556186,-0.3154359,-0.87990016,-0.15495118,-0.09269419,-0.8203732,-0.04089559,-0.077942304,-1.1417705,-0.086577885,-0.061227206,-1.3247211,-0.13103501,-0.042827968,-1.4923121,-0.16724595,-7.639444e-08,-0.83139575,-0.047927123,0.025042448,-1.184806,-0.08823061,0.043599438,-1.3994247,-0.13043244,0.059379518,-1.5971524,-0.16483329,0.082163885,-0.77466106,-0.06517146,0.111810416,-1.098462,-0.106103495,0.12427535,-1.3006263,-0.14426501,0.12589979,-1.4769887,-0.17300881,0.16205694,-0.6633308,-0.08953328,0.19523703,-0.9245611,-0.12695679,0.20593745,-1.09205,-0.15082937,0.21155716,-1.2449341,-0.16942634
Dha,Screenshot 2026-08-15 0010 (2).png,0.0,0.0,0.0,-0.15263952,-0.14065625,-0.056863938,-0.2368502,-0.42496723,-0.08364613,-0.27186564,-0.67374486,-0.10910305,-0.31968153,-0.8485198,-0.13221826,-0.094802946,-0.812769,-0.024055244,-0.079752184,-1.1321651,-0.0663155,-0.06278909,-1.3203642,-0.10879523,-0.04552384,-1.4864633,-0.14276487,-5.6731967e-08,-0.8366834,-0.032266542,0.028005118,-1.18338,-0.067607634,0.050530378,-1.4001074,-0.10534884,0.0662151,-1.5910004,-0.13478024,0.085984044,-0.7918842,-0.051340695,0.11749619,-1.1136541,-0.08683582,0.13524,-1.3127857,-0.119625546,0.13953266,-1.4812803,-0.14373356,0.17125905,-0.6915109,-0.07743505,0.20038266,-0.942634,-0.108597465,0.20744477,-1.1054962,-0.12708125,0.20844574,-1.2536548,-0.14074977
Dha,Screenshot 2026-08-15 0010 (3).png,0.0,0.0,0.0,-0.15178062,-0.15069735,-0.06391911,-0.23604497,-0.43282476,-0.09773889,-0.2713849,-0.6834666,-0.1289823,-0.31478986,-0.86876476,-0.15762623,-0.093090534,-0.81725883,-0.038720567,-0.061824385,-1.1405429,-0.086424366,-0.036873337,-1.3302065,-0.130822,-0.0128117455,-1.4975857,-0.16527168,-4.2613078e-08,-0.82918423,-0.045107935,0.03297714,-1.1826324,-0.08583225,0.05867241,-1.4025859,-0.12522876,0.07936097,-1.6022856,-0.15464412,0.08513372,-0.7745335,-0.06233275,0.11849397,-1.1034515,-0.10166321,0.13859412,-1.3048611,-0.13471627,0.14731838,-1.480359,-0.15775825,0.16913126,-0.66373336,-0.08690492,0.1976272,-0.92139316,-0.12203444,0.20609535,-1.0890812,-0.14166522,0.21000569,-1.243315,-0.15465182
Dha,Screenshot 2026-08-15 0010 (4).png,0.0,0.0,0.0,-0.14302908,-0.15189533,-0.068986595,-0.2292459,-0.42667276,-0.10749724,-0.26929885,-0.6786525,-0.1428096,-0.3149235,-0.8718964,-0.1766896,-0.091346554,-0.8141182,-0.052095644,-0.07410523,-1.1380554,-0.10392163,-0.056835752,-1.3278397,-0.15104087,-0.038217988,-1.5001802,-0.18829449,-2.5292057e-10,-0.8289904,-0.057629384,0.02916626,-1.1828748,-0.103970684,0.047614656,-1.3995954,-0.1474774,0.06273459,-1.6018372,-0.18104675,0.081579894,-0.7731471,-0.07351711,0.11613029,-1.1027039,-0.118324295,0.13158196,-1.3075702,-0.1556193,0.1368541,-1.4899064,-0.18263337,0.16008478,-0.65983385,-0.09670673,0.19272095,-0.91631454,-0.13669099,0.20200415,-1.0836412,-0.15980087,0.20599279,-1.2381736,-0.17643103
Dha,Screenshot 2026-08-15 0010 (5).png,0.0,0.0,0.0,-0.14859606,-0.1599136,-0.06568011,-0.2292904,-0.4274638,-0.09832572,-0.25146255,-0.68332285,-0.1275786,-0.27943733,-0.88349867,-0.15181904,-0.090416074,-0.8178048,-0.02396492,-0.063706666,-1.1450775,-0.06646863,-0.040368274,-1.3298407,-0.109141104,-0.017229697,-1.4927523,-0.14214455,-1.3934006e-08,-0.8357814,-0.025476132,0.025890226,-1.179773,-0.05983126,0.046269063,-1.391431,-0.09572184,0.060918957,-1.5776416,-0.12284562,0.08342316,-0.7906557,-0.039250504,0.10901811,-1.1130133,-0.072895825,0.123272695,-1.3069439,-0.102189004,0.12645699,-1.4691907,-0.12258207,0.17094934,-0.6902604,-0.061063517,0.19247669,-0.9455016,-0.091408186,0.1925904,-1.1073029,-0.1084034,0.1882356,-1.2507042,-0.11924159
Dha,Screenshot 2026-08-15 0010 (6).png,0.0,0.0,0.0,-0.15960933,-0.118288666,-0.06091518,-0.25006482,-0.3838458,-0.08698134,-0.2787556,-0.63580513,-0.11107934,-0.30915132,-0.82716376,-0.12969428,-0.09353091,-0.79783267,-0.010610719,-0.06868468,-1.113568,-0.050534997,-0.04480556,-1.2937127,-0.09320767,-0.01976934,-1.4569972,-0.1270373,-5.9151738e-08,-0.83984137,-0.014468755,0.02761049,-1.1795411,-0.045592044,0.04834409,-1.3887814,-0.07874573,0.06487572,-1.5722183,-0.104823254,0.08407241,-0.8162384,-0.031153686,0.11238302,-1.1341034,-0.060995925,0.1271238,-1.3310272,-0.08690196,0.13230862,-1.4936504,-0.106532775,0.17147063,-0.73730165,-0.056565534,0.19478868,-0.9891433,-0.08346263,0.19576673,-1.151459,-0.0985653,0.1923897,-1.2927929,-0.109358795
Dha,Screenshot 2026-08-15 001051.png,0.0,0.0,0.0,-0.14661461,-0.14938346,-0.063127495,-0.23125476,-0.43627393,-0.09530222,-0.26489225,-0.69278723,-0.12556186,-0.3154359,-0.87990016,-0.15495118,-0.09269419,-0.8203732,-0.04089559,-0.077942304,-1.1417705,-0.086577885,-0.061227206,-1.3247211,-0.13103501,-0.042827968,-1.4923121,-0.16724595,-7.639444e-08,-0.83139575,-0.047927123,0.025042448,-1.184806,-0.08823061,0.043599438,-1.3994247,-0.13043244,0.059379518,-1.5971524,-0.16483329,0.082163885,-0.77466106,-0.06517146,0.111810416,-1.098462,-0.106103495,0.12427535,-1.3006263,-0.14426501,0.12589979,-1.4769887,-0.17300881,0.16205694,-0.6633308,-0.08953328,0.19523703,-0.9245611,-0.12695679,0.20593745,-1.09205,-0.15082937,0.21155716,-1.2449341,-0.16942634
Dha,Screenshot 2026-08-15 001056.png,0.0,0.0,0.0,-0.15263952,-0.14065625,-0.056863938,-0.2368502,-0.42496723,-0.08364613,-0.27186564,-0.67374486,-0.10910305,-0.31968153,-0.8485198,-0.13221826,-0.094802946,-0.812769,-0.024055244,-0.079752184,-1.1321651,-0.0663155,-0.06278909,-1.3203642,-0.10879523,-0.04552384,-1.4864633,-0.14276487,-5.6731967e-08,-0.8366834,-0.032266542,0.028005118,-1.18338,-0.067607634,0.050530378,-1.4001074,-0.10534884,0.0662151,-1.5910004,-0.13478024,0.085984044,-0.7918842,-0.051340695,0.11749619,-1.1136541,-0.08683582,0.13524,-1.3127857,-0.119625546,0.13953266,-1.4812803,-0.14373356,0.17125905,-0.6915109,-0.07743505,0.20038266,-0.942634,-0.108597465,0.20744477,-1.1054962,-0.12708125,0.20844574,-1.2536548,-0.14074977
Dha,Screenshot 2026-08-15 001101.png,0.0,0.0,0.0,-0.15178062,-0.15069735,-0.06391911,-0.23604497,-0.43282476,-0.09773889,-0.2713849,-0.6834666,-0.1289823,-0.31478986,-0.86876476,-0.15762623,-0.093090534,-0.81725883,-0.038720567,-0.061824385,-1.1405429,-0.086424366,-0.036873337,-1.3302065,-0.130822,-0.0128117455,-1.4975857,-0.16527168,-4.2613078e-08,-0.82918423,-0.045107935,0.03297714,-1.1826324,-0.08583225,0.05867241,-1.4025859,-0.12522876,0.07936097,-1.6022856,-0.15464412,0.08513372,-0.7745335,-0.06233275,0.11849397,-1.1034515,-0.10166321,0.13859412,-1.3048611,-0.13471627,0.14731838,-1.480359,-0.15775825,0.16913126,-0.66373336,-0.08690492,0.1976272,-0.92139316,-0.12203444,0.20609535,-1.0890812,-0.14166522,0.21000569,-1.243315,-0.15465182
Dha,Screenshot 2026-08-15 001107.png,0.0,0.0,0.0,-0.14302908,-0.15189533,-0.068986595,-0.2292459,-0.42667276,-0.10749724,-0.26929885,-0.6786525,-0.1428096,-0.3149235,-0.8718964,-0.1766896,-0.091346554,-0.8141182,-0.052095644,-0.07410523,-1.1380554,-0.10392163,-0.056835752,-1.3278397,-0.15104087,-0.038217988,-1.5001802,-0.18829449,-2.5292057e-10,-0.8289904,-0.057629384,0.02916626,-1.1828748,-0.103970684,0.047614656,-1.3995954,-0.1474774,0.06273459,-1.6018372,-0.18104675,0.081579894,-0.7731471,-0.07351711,0.11613029,-1.1027039,-0.118324295,0.13158196,-1.3075702,-0.1556193,0.1368541,-1.4899064,-0.18263337,0.16008478,-0.65983385,-0.09670673,0.19272095,-0.91631454,-0.13669099,0.20200415,-1.0836412,-0.15980087,0.20599279,-1.2381736,-0.17643103
Dha,Screenshot 2026-08-15 001113.png,0.0,0.0,0.0,-0.14859606,-0.1599136,-0.06568011,-0.2292904,-0.4274638,-0.09832572,-0.25146255,-0.68332285,-0.1275786,-0.27943733,-0.88349867,-0.15181904,-0.090416074,-0.8178048,-0.02396492,-0.063706666,-1.1450775,-0.06646863,-0.040368274,-1.3298407,-0.109141104,-0.017229697,-1.4927523,-0.14214455,-1.3934006e-08,-0.8357814,-0.025476132,0.025890226,-1.179773,-0.05983126,0.046269063,-1.391431,-0.09572184,0.060918957,-1.5776416,-0.12284562,0.08342316,-0.7906557,-0.039250504,0.10901811,-1.1130133,-0.072895825,0.123272695,-1.3069439,-0.102189004,0.12645699,-1.4691907,-0.12258207,0.17094934,-0.6902604,-0.061063517,0.19247669,-0.9455016,-0.091408186,0.1925904,-1.1073029,-0.1084034,0.1882356,-1.2507042,-0.11924159
Dha,Screenshot 2026-08-15 001119.png,0.0,0.0,0.0,-0.15960933,-0.118288666,-0.06091518,-0.25006482,-0.3838458,-0.08698134,-0.2787556,-0.63580513,-0.11107934,-0.30915132,-0.82716376,-0.12969428,-0.09353091,-0.79783267,-0.010610719,-0.06868468,-1.113568,-0.050534997,-0.04480556,-1.2937127,-0.09320767,-0.01976934,-1.4569972,-0.1270373,-5.9151738e-08,-0.83984137,-0.014468755,0.02761049,-1.1795411,-0.045592044,0.04834409,-1.3887814,-0.07874573,0.06487572,-1.5722183,-0.104823254,0.08407241,-0.8162384,-0.031153686,0.11238302,-1.1341034,-0.060995925,0.1271238,-1.3310272,-0.08690196,0.13230862,-1.4936504,-0.106532775,0.17147063,-0.73730165,-0.056565534,0.19478868,-0.9891433,-0.08346263,0.19576673,-1.151459,-0.0985653,0.1923897,-1.2927929,-0.109358795
Dha,WIN_20260814_22_08_57_Pro.jpg,0.0,0.0,0.0,0.1479879,-0.0867722,-0.08905238,0.22447214,-0.3503834,-0.114058696,0.24033086,-0.6134386,-0.12835492,0.29196185,-0.7989022,-0.13884944,0.11406995,-0.79233545,-0.03915678,0.11228884,-1.1037873,-0.072284564,0.10473984,-1.3036419,-0.104854465,0.09350016,-1.4706571,-0.13090281,-8.930103e-08,-0.84168357,-0.02867795,-0.001896789,-1.202162,-0.053187963,0.0012641815,-1.4185125,-0.083729126,0.00081002567,-1.5945312,-0.10767149,-0.100384414,-0.8124346,-0.03137342,-0.115912035,-1.1556609,-0.067226246,-0.10854451,-1.344289,-0.0974961,-0.098744184,-1.5118258,-0.11678629,-0.19618908,-0.71512645,-0.04309409,-0.21386863,-0.9846187,-0.0831588,-0.21346927,-1.1368816,-0.10468673,-0.20389873,-1.281743,-0.11711378
Dha,WIN_20260814_22_08_58_Pro.jpg,0.0,0.0,0.0,0.14441486,-0.10371434,-0.094880216,0.21702698,-0.3661957,-0.12353571,0.2346248,-0.6235823,-0.1415716,0.28630236,-0.8109058,-0.15522857,0.111772776,-0.804297,-0.041216537,0.10830078,-1.1121857,-0.075822644,0.09926759,-1.3103431,-0.110591896,0.087212615,-1.4761726,-0.13783655,-7.2798784e-08,-0.8481717,-0.028134456,0.0024836655,-1.1985615,-0.05327005,0.007581272,-1.415009,-0.08294978,0.009209033,-1.5867467,-0.10586281,-0.0981192,-0.8140071,-0.029416176,-0.10943445,-1.1496345,-0.064572014,-0.09769386,-1.3363931,-0.093761705,-0.08270946,-1.4968675,-0.11256239,-0.19155811,-0.7148894,-0.040889993,-0.20724133,-0.9742185,-0.080202855,-0.20704465,-1.1280893,-0.10201585,-0.19750775,-1.2711122,-0.11498856
Dha,WIN_20260814_22_08_59_Pro.jpg,0.0,0.0,0.0,0.14909218,-0.08146367,-0.09205082,0.22087279,-0.35010794,-0.11243445,0.2395801,-0.6224118,-0.1213783,0.28979263,-0.8129051,-0.12417008,0.11467549,-0.7929993,-0.017981434,0.11583612,-1.1022065,-0.035136286,0.110166445,-1.2927058,-0.056653857,0.09788853,-1.449029,-0.07446519,1.41975285e-08,-0.85148144,0.00025641738,0.006853075,-1.2043632,-0.0061013377,0.014397184,-1.407612,-0.023136277,0.01800533,-1.5687244,-0.03715819,-0.097848244,-0.8362352,0.0033082257,-0.10475369,-1.167532,-0.016479991,-0.08965148,-1.3357236,-0.038845196,-0.07183459,-1.4818965,-0.053141378,-0.19202091,-0.7568612,-0.0042777588,-0.20397644,-1.0174358,-0.029840525,-0.20042306,-1.1576731,-0.045745205,-0.18518047,-1.2844855,-0.055287715
Dha,WIN_20260814_22_09_02_Pro.jpg,0.0,0.0,0.0,0.14118169,-0.10721551,-0.08089531,0.20888796,-0.38610688,-0.102105446,0.22477712,-0.6576704,-0.11462357,0.27895275,-0.8438534,-0.12430942,0.10586935,-0.80627364,-0.027450837,0.09612584,-1.1104755,-0.059841704,0.08242728,-1.305113,-0.095220834,0.06738776,-1.4733247,-0.12442576,1.1846949e-09,-0.8463224,-0.021068197,-0.01042231,-1.1995827,-0.044749502,-0.012814322,-1.4162593,-0.07824559,-0.017185032,-1.5955775,-0.105954915,-0.0936356,-0.81081045,-0.027589321,-0.112272725,-1.1435009,-0.062847145,-0.11060164,-1.3319011,-0.09474576,-0.105467096,-1.5016685,-0.11630767,-0.18378401,-0.7074562,-0.042654894,-0.20266709,-0.96943307,-0.08118876,-0.20382866,-1.1186544,-0.102290705,-0.19567671,-1.2617824,-0.115639806
Dha,WIN_20260814_22_09_03_Pro (2).jpg,0.0,0.0,0.0,0.14533658,-0.104816414,-0.08532164,0.21499154,-0.37973535,-0.10823612,0.23361312,-0.64520526,-0.121559024,0.2853148,-0.8337613,-0.1317455,0.10898842,-0.799749,-0.03234801,0.1016408,-1.1088313,-0.06518741,0.08920257,-1.3051935,-0.09941392,0.074365556,-1.4718511,-0.126854,-5.548702e-08,-0.8424659,-0.023217607,-0.008475705,-1.2004445,-0.046786867,-0.009271281,-1.4181591,-0.078454524,-0.012724966,-1.5959783,-0.10398038,-0.095966436,-0.80872065,-0.02734985,-0.113969505,-1.1460377,-0.0617493,-0.110214144,-1.3350933,-0.09261433,-0.10400344,-1.5041533,-0.11307784,-0.18711019,-0.7077301,-0.040448073,-0.20591067,-0.973399,-0.07804797,-0.206538,-1.1230468,-0.09889221,-0.19822031,-1.2651032,-0.11176376
Dha,WIN_20260814_22_09_03_Pro.jpg,0.0,0.0,0.0,0.14768985,-0.10077294,-0.07888419,0.21655644,-0.37861896,-0.10024653,0.23156647,-0.64794296,-0.11259133,0.28307793,-0.8324145,-0.12288608,0.10927702,-0.7999216,-0.034609042,0.09982342,-1.1065422,-0.06733753,0.085944325,-1.3034844,-0.101843804,0.06938546,-1.4725744,-0.13038257,-4.587091e-08,-0.8421119,-0.029417837,-0.010478541,-1.2035178,-0.05386355,-0.013506436,-1.4215999,-0.087008335,-0.019319022,-1.6030357,-0.11446114,-0.09642639,-0.8055833,-0.0359932,-0.11554338,-1.1461352,-0.07065406,-0.114067584,-1.3375835,-0.10192722,-0.110037185,-1.5119576,-0.12340023,-0.18937683,-0.6992184,-0.05055328,-0.21010946,-0.9675837,-0.08847987,-0.21010014,-1.1179285,-0.10887044,-0.2010046,-1.2635212,-0.12185083
